Number,ALICE+CMS Error,ATLAS Error,q,T,xx,yy,zz
238,29.400897253465374,13.87097547282703,1.0685955814177253,1.0,4.950849523105271,1.2058209505689832,0.10899154348214762
239,29.40089689150241,13.870976504811841,1.0685955814177253,1.0,4.95084950820411,1.2058209654701444,0.10899154348214762
240,29.400896206887932,13.870978277994842,1.0685955814177253,1.0,4.95084950820411,1.2058209505689832,0.10899155838330882
241,29.400897155264893,13.87097573205981,1.0685955814177253,1.0,4.95084950820411,1.2058209505689832,0.10899154348214762
242,29.400897866073585,13.870974039013277,1.0685955963188865,1.0,4.95084950820411,1.2058209505689832,0.10899154348214762
243,29.40089746154068,13.87097491739689,1.0685955814177253,0.9999999850988388,4.95084950820411,1.2058209505689832,0.10899154348214762
244,29.400897253465374,13.87097547282703,1.0685955814177253,1.0,4.950849523105271,1.2058209505689832,0.10899154348214762
245,29.40089689150241,13.870976504811841,1.0685955814177253,1.0,4.95084950820411,1.2058209654701444,0.10899154348214762
246,29.400896206887932,13.870978277994842,1.0685955814177253,1.0,4.95084950820411,1.2058209505689832,0.10899155838330882
247,29.322644314423645,13.616728214705645,1.0564032901134366,1.0,4.673253635955891,1.1513414097949533,0.08680373869446165
248,29.322644314423645,13.616728214705645,1.0564032901134366,1.0,4.673253635955891,1.1513414097949533,0.08680373869446165
249,29.322644861199944,13.616726489246037,1.0564033050145978,1.0,4.673253635955891,1.1513414097949533,0.08680373869446165
250,29.322644593693635,13.616727403019224,1.0564032901134366,0.9999999850988388,4.673253635955891,1.1513414097949533,0.08680373869446165
251,29.322644397636154,13.616727939263502,1.0564032901134366,1.0,4.673253650857053,1.1513414097949533,0.08680373869446165
252,29.322644091262333,13.616728992270138,1.0564032901134366,1.0,4.673253635955891,1.1513414246961144,0.08680373869446165
253,29.322643602006277,13.6167307675554,1.0564032901134366,1.0,4.673253635955891,1.1513414097949533,0.08680375359562284
254,29.322644314423645,13.616728214705645,1.0564032901134366,1.0,4.673253635955891,1.1513414097949533,0.08680373869446165
255,29.322644861199944,13.616726489246037,1.0564033050145978,1.0,4.673253635955891,1.1513414097949533,0.08680373869446165
256,29.322644593693635,13.616727403019224,1.0564032901134366,0.9999999850988388,4.673253635955891,1.1513414097949533,0.08680373869446165
257,29.322644397636154,13.616727939263502,1.0564032901134366,1.0,4.673253650857053,1.1513414097949533,0.08680373869446165
258,29.322644091262333,13.616728992270138,1.0564032901134366,1.0,4.673253635955891,1.1513414246961144,0.08680373869446165
259,29.322643602006277,13.6167307675554,1.0564032901134366,1.0,4.673253635955891,1.1513414097949533,0.08680375359562284
260,28.336123217780663,15.190469744427803,1.0161656171723434,1.0,3.5681673853795726,0.9298490843146732,0.0
261,28.336123217780663,15.190469744427803,1.0161656171723434,1.0,3.5681673853795726,0.9298490843146732,0.0
262,29.085272669697172,13.537593374181206,1.0387467641138546,1.0,4.188335332065746,1.0541492831708388,0.04871375095179472
263,29.085272669697172,13.537593374181206,1.0387467641138546,1.0,4.188335332065746,1.0541492831708388,0.04871375095179472
264,29.085273223452923,13.537591608092276,1.0387467790150158,1.0,4.188335332065746,1.0541492831708388,0.04871375095179472
265,29.08527294558777,13.537592570811825,1.0387467641138546,0.9999999850988388,4.188335332065746,1.0541492831708388,0.04871375095179472
266,29.085272761699372,13.537593066567272,1.0387467641138546,1.0,4.188335346966907,1.0541492831708388,0.04871375095179472
267,29.085272448005867,13.537594156395963,1.0387467641138546,1.0,4.188335332065746,1.054149298072,0.04871375095179472
268,29.085271966051558,13.537595929586965,1.0387467641138546,1.0,4.188335332065746,1.0541492831708388,0.04871376585295591
269,29.085272669697172,13.537593374181206,1.0387467641138546,1.0,4.188335332065746,1.0541492831708388,0.04871375095179472
270,29.085273223452923,13.537591608092276,1.0387467790150158,1.0,4.188335332065746,1.0541492831708388,0.04871375095179472
271,29.08527294558777,13.537592570811825,1.0387467641138546,0.9999999850988388,4.188335332065746,1.0541492831708388,0.04871375095179472
272,29.085272761699372,13.537593066567272,1.0387467641138546,1.0,4.188335346966907,1.0541492831708388,0.04871375095179472
273,29.085272448005867,13.537594156395963,1.0387467641138546,1.0,4.188335332065746,1.054149298072,0.04871375095179472
274,29.085271966051558,13.537595929586965,1.0387467641138546,1.0,4.188335332065746,1.0541492831708388,0.04871376585295591
275,29.148545181794937,12.709256266036723,1.033308305889452,1.0,3.820125731405116,0.9174256727968402,0.0358576610324812
276,29.148545181794937,12.709256266036723,1.033308305889452,1.0,3.820125731405116,0.9174256727968402,0.0358576610324812
277,29.14854573814879,12.709254499651296,1.0333083207906133,1.0,3.820125731405116,0.9174256727968402,0.0358576610324812
278,29.148545459861435,12.709255436334427,1.033308305889452,0.9999999850988388,3.820125731405116,0.9174256727968402,0.0358576610324812
279,29.14854528291174,12.709255925541784,1.033308305889452,1.0,3.820125746306277,0.9174256727968402,0.0358576610324812
280,29.148544958435075,12.709257067341378,1.033308305889452,1.0,3.820125731405116,0.9174256876980014,0.0358576610324812
281,29.148544479223066,12.70925881831123,1.033308305889452,1.0,3.820125731405116,0.9174256727968402,0.03585767593364239
282,29.148545181794937,12.709256266036723,1.033308305889452,1.0,3.820125731405116,0.9174256727968402,0.0358576610324812
283,29.14854573814879,12.709254499651296,1.0333083207906133,1.0,3.820125731405116,0.9174256727968402,0.0358576610324812
284,29.148545459861435,12.709255436334427,1.033308305889452,0.9999999850988388,3.820125731405116,0.9174256727968402,0.0358576610324812
285,29.14854528291174,12.709255925541784,1.033308305889452,1.0,3.820125746306277,0.9174256727968402,0.0358576610324812
286,29.148544958435075,12.709257067341378,1.033308305889452,1.0,3.820125731405116,0.9174256876980014,0.0358576610324812
287,29.148544479223066,12.70925881831123,1.033308305889452,1.0,3.820125731405116,0.9174256727968402,0.03585767593364239
288,29.217269611612046,12.077611362474142,1.02371127064085,1.0,3.6848462042827905,0.8573520213269292,0.026052265236215025
289,29.217269611612046,12.077611362474142,1.02371127064085,1.0,3.6848462042827905,0.8573520213269292,0.026052265236215025
290,29.217270175212352,12.077609571109724,1.0237112855420112,1.0,3.6848462042827905,0.8573520213269292,0.026052265236215025
291,29.217269890201784,12.077610520783491,1.02371127064085,0.9999999850988388,3.6848462042827905,0.8573520213269292,0.026052265236215025
292,29.21726971671901,12.077611006924549,1.02371127064085,1.0,3.6848462191839517,0.8573520213269292,0.026052265236215025
293,29.217269387068946,12.077612175861434,1.02371127064085,1.0,3.6848462042827905,0.8573520362280904,0.026052265236215025
294,29.217268908815182,12.077613920039754,1.02371127064085,1.0,3.6848462042827905,0.8573520213269292,0.02605228013737622
295,29.217269611612046,12.077611362474142,1.02371127064085,1.0,3.6848462042827905,0.8573520213269292,0.026052265236215025
296,29.217270175212352,12.077609571109724,1.0237112855420112,1.0,3.6848462042827905,0.8573520213269292,0.026052265236215025
297,29.217269890201784,12.077610520783491,1.02371127064085,0.9999999850988388,3.6848462042827905,0.8573520213269292,0.026052265236215025
298,29.21726971671901,12.077611006924549,1.02371127064085,1.0,3.6848462191839517,0.8573520213269292,0.026052265236215025
299,29.217269387068946,12.077612175861434,1.02371127064085,1.0,3.6848462042827905,0.8573520362280904,0.026052265236215025
300,29.217268908815182,12.077613920039754,1.02371127064085,1.0,3.6848462042827905,0.8573520213269292,0.02605228013737622
301,29.153370486504425,11.744470310792602,1.0,1.0,3.602139330785816,0.8425491023327449,0.0002933278915788311
302,29.153370486504425,11.744470310792602,1.0,1.0,3.602139330785816,0.8425491023327449,0.0002933278915788311
303,29.15337106633413,11.744468441603635,1.0000000149011612,1.0,3.602139330785816,0.8425491023327449,0.0002933278915788311
304,29.153370761566404,11.744469481489098,1.0,0.9999999850988388,3.602139330785816,0.8425491023327449,0.0002933278915788311
305,29.153370593760336,11.744469945701244,1.0,1.0,3.602139345686977,0.8425491023327449,0.0002933278915788311
306,29.153370262347554,11.744471128473444,1.0,1.0,3.602139330785816,0.8425491172339061,0.0002933278915788311
307,29.153369786732654,11.744472884232808,1.0,1.0,3.602139330785816,0.8425491023327449,0.0002933427927400249
308,29.153370486504425,11.744470310792602,1.0,1.0,3.602139330785816,0.8425491023327449,0.0002933278915788311
309,29.15337106633413,11.744468441603635,1.0000000149011612,1.0,3.602139330785816,0.8425491023327449,0.0002933278915788311
310,29.153370761566404,11.744469481489098,1.0,0.9999999850988388,3.602139330785816,0.8425491023327449,0.0002933278915788311
311,29.153370593760336,11.744469945701244,1.0,1.0,3.602139345686977,0.8425491023327449,0.0002933278915788311
312,29.153370262347554,11.744471128473444,1.0,1.0,3.602139330785816,0.8425491172339061,0.0002933278915788311
313,29.153369786732654,11.744472884232808,1.0,1.0,3.602139330785816,0.8425491023327449,0.0002933427927400249
314,29.1589968024303,11.884191971668427,1.000104928062074,1.0,3.6964756903002853,0.8879810650968749,1.8426015921391148e-16
315,29.1589968024303,11.884191971668427,1.000104928062074,1.0,3.6964756903002853,0.8879810650968749,1.8426015921391148e-16
316,29.1589974653023,11.88419009249298,1.0001049429632352,1.0,3.6964756903002853,0.8879810650968749,1.8426015921391148e-16
317,29.15899703946196,11.88419115410152,1.000104928062074,0.9999999850988388,3.6964756903002853,0.8879810650968749,1.8426015921391148e-16
318,29.158996919975493,11.884191616457676,1.000104928062074,1.0,3.6964757052014465,0.8879810650968749,1.8426015921391148e-16
319,29.15899656448521,11.884192783081883,1.000104928062074,1.0,3.6964756903002853,0.8879810799980361,1.8426015921391148e-16
320,29.158995937437165,11.884194554292113,1.000104928062074,1.0,3.6964756903002853,0.8879810650968749,1.4901161378107815e-08
321,29.1589968024303,11.884191971668427,1.000104928062074,1.0,3.6964756903002853,0.8879810650968749,1.8426015921391148e-16
322,29.1589974653023,11.88419009249298,1.0001049429632352,1.0,3.6964756903002853,0.8879810650968749,1.8426015921391148e-16
323,29.15899703946196,11.88419115410152,1.000104928062074,0.9999999850988388,3.6964756903002853,0.8879810650968749,1.8426015921391148e-16
324,29.158996919975493,11.884191616457676,1.000104928062074,1.0,3.6964757052014465,0.8879810650968749,1.8426015921391148e-16
325,29.15899656448521,11.884192783081883,1.000104928062074,1.0,3.6964756903002853,0.8879810799980361,1.8426015921391148e-16
326,29.158995937437165,11.884194554292113,1.000104928062074,1.0,3.6964756903002853,0.8879810650968749,1.4901161378107815e-08
327,29.163161884186778,11.742157844713024,1.0018807264160876,1.0,3.603883036530645,0.8485097831488075,0.0
328,29.163161884186778,11.742157844713024,1.0018807264160876,1.0,3.603883036530645,0.8485097831488075,0.0
329,29.162650648642476,11.816119738877402,1.0008813860401662,1.0,3.655990066147257,0.8707224660533337,1.036934268803628e-16
330,29.162650648642476,11.816119738877402,1.0008813860401662,1.0,3.655990066147257,0.8707224660533337,1.036934268803628e-16
331,29.16085300857445,11.852815782417627,1.0004499742375852,1.0,3.678484491585944,0.8803116048521755,1.4845752256196774e-16
332,29.16085300857445,11.852815782417627,1.0004499742375852,1.0,3.678484491585944,0.8803116048521755,1.4845752256196774e-16
333,29.159777930009277,11.86967424026192,1.0002621421301354,1.0,3.6882783250201343,0.8844866138306966,1.6794733341011707e-16
334,29.159777930009277,11.86967424026192,1.0002621421301354,1.0,3.6882783250201343,0.8844866138306966,1.6794733341011707e-16
335,29.159254394145016,11.877185754530792,1.0001802991288853,1.0,3.692545735596964,0.8863057664222755,1.7643951632426105e-16
336,29.159254394145016,11.877185754530792,1.0001802991288853,1.0,3.692545735596964,0.8863057664222755,1.7643951632426105e-16
337,29.15901947246504,11.880440384289278,1.0001451729913082,1.0,3.6943772624071944,0.8870865271865354,1.8008427007002946e-16
338,29.15901947246504,11.880440384289278,1.0001451729913082,1.0,3.6943772624071944,0.8870865271865354,1.8008427007002946e-16
339,29.159020053314904,11.88043850538835,1.0001451878924694,1.0,3.6943772624071944,0.8870865271865354,1.8008427007002946e-16
340,29.15901974686178,11.880439566491996,1.0001451729913082,0.9999999850988388,3.6943772624071944,0.8870865271865354,1.8008427007002946e-16
341,29.15901957706589,11.880440028861623,1.0001451729913082,1.0,3.6943772773083556,0.8870865271865354,1.8008427007002946e-16
342,29.159019248680046,11.88044119582078,1.0001451729913082,1.0,3.6943772624071944,0.8870865420876966,1.8008427007002946e-16
343,29.15901877165655,11.880442966795716,1.0001451729913082,1.0,3.6943772624071944,0.8870865271865354,1.4901161373931926e-08
344,29.15901947246504,11.880440384289278,1.0001451729913082,1.0,3.6943772624071944,0.8870865271865354,1.8008427007002946e-16
345,29.159020053314904,11.88043850538835,1.0001451878924694,1.0,3.6943772624071944,0.8870865271865354,1.8008427007002946e-16
346,29.15901974686178,11.880439566491996,1.0001451729913082,0.9999999850988388,3.6943772624071944,0.8870865271865354,1.8008427007002946e-16
347,29.15901957706589,11.880440028861623,1.0001451729913082,1.0,3.6943772773083556,0.8870865271865354,1.8008427007002946e-16
348,29.159019248680046,11.88044119582078,1.0001451729913082,1.0,3.6943772624071944,0.8870865420876966,1.8008427007002946e-16
349,29.15901877165655,11.880442966795716,1.0001451729913082,1.0,3.6943772624071944,0.8870865271865354,1.4901161373931926e-08
350,29.16319024863021,11.874496432493867,1.0026787591384492,1.0,3.6759849406797582,0.8847562709247265,0.0
351,29.16319024863021,11.874496432493867,1.0026787591384492,1.0,3.6759849406797582,0.8847562709247265,0.0
352,29.163190827782966,11.874494560447301,1.0026787740396104,1.0,3.6759849406797582,0.8847562709247265,0.0
353,29.163190523418862,11.874495614391686,1.0026787591384492,0.9999999850988388,3.6759849406797582,0.8847562709247265,0.0
354,29.163190353771334,11.874496075263849,1.0026787591384492,1.0,3.6759849555809194,0.8847562709247265,0.0
355,29.163190024843317,11.874497243607477,1.0026787591384492,1.0,3.6759849406797582,0.8847562858258877,0.0
356,29.16318954759506,11.874499016151303,1.0026787591384492,1.0,3.6759849406797582,0.8847562709247265,1.4901161193847656e-08
357,29.16319024863021,11.874496432493867,1.0026787591384492,1.0,3.6759849406797582,0.8847562709247265,0.0
358,29.163190827782966,11.874494560447301,1.0026787740396104,1.0,3.6759849406797582,0.8847562709247265,0.0
359,29.163190523418862,11.874495614391686,1.0026787591384492,0.9999999850988388,3.6759849406797582,0.8847562709247265,0.0
360,29.163190353771334,11.874496075263849,1.0026787591384492,1.0,3.6759849555809194,0.8847562709247265,0.0
361,29.163190024843317,11.874497243607477,1.0026787591384492,1.0,3.6759849406797582,0.8847562858258877,0.0
362,29.16318954759506,11.874499016151303,1.0026787591384492,1.0,3.6759849406797582,0.8847562709247265,1.4901161193847656e-08
363,29.137551487487045,12.020269597134567,1.0152782350956495,1.0,3.5894757202063037,0.8776904258934914,0.0
364,29.137551487487045,12.020269597134567,1.0152782350956495,1.0,3.5894757202063037,0.8776904258934914,0.0
365,29.13755205730293,12.020267761171507,1.0152782499968107,1.0,3.5894757202063037,0.8776904258934914,0.0
366,29.13755176364028,12.020268780232406,1.0152782350956495,0.9999999850988388,3.5894757202063037,0.8776904258934914,0.0
367,29.137551595055704,12.020269231900146,1.0152782350956495,1.0,3.589475735107465,0.8776904258934914,0.0
